snapshot_date,level,name,n_msp_total,n_ul,n_ip,workers_total,workers_ul_micro,workers_ul_small,workers_ul_medium,workers_ip_total
2018-01-10,region,Ханты-Мансийский автономный округ - Югра,62827,22672,40155,164390.0,48759.0,65227.0,27229.0,23175.0
2018-01-10,region,Ямало-Ненецкий автономный округ,18684,5418,13266,45296.0,12990.0,16033.0,6487.0,9786.0
2018-01-10,FO,Сибирский федеральный округ,702399,325104,377295,1891778.0,608381.0,736606.0,223695.0,323096.0
2018-01-10,region,Республика Бурятия,28028,10803,17225,59876.0,18274.0,19025.0,4123.0,18454.0
2018-01-10,region,Республика Алтай,8920,3150,5770,21337.0,5447.0,7805.0,4278.0,3807.0
2018-01-10,region,Республика Тыва,7096,1096,6000,8423.0,2201.0,1942.0,1014.0,3266.0
2018-01-10,region,Республика Хакасия,18187,5658,12529,45988.0,11143.0,15489.0,3630.0,15726.0
2018-01-10,region,Алтайский край,79931,35040,44891,224507.0,65594.0,87935.0,30310.0,40668.0
2018-01-10,region,Красноярский край,110261,51977,58284,286861.0,95004.0,108381.0,33225.0,50251.0
2018-01-10,region,Иркутская область,89562,40028,49534,236266.0,76157.0,94969.0,24290.0,40850.0
2018-01-10,region,Кемеровская область,72900,31457,41443,215643.0,64739.0,91881.0,25429.0,33594.0
2018-01-10,region,Новосибирская область,146959,84358,62601,405446.0,153255.0,164473.0,51466.0,36252.0
2018-01-10,region,Омская область,69905,31011,38894,195735.0,59214.0,74726.0,22903.0,38892.0
2018-01-10,region,Томская область,44406,22514,21892,119754.0,40593.0,42884.0,16190.0,20087.0
2018-01-10,region,Забайкальский край,26244,8012,18232,71942.0,16760.0,27096.0,6837.0,21249.0
2018-01-10,FO,Дальневосточный федеральный округ,262431,111906,150525,663997.0,210903.0,251410.0,65974.0,135710.0
2018-01-10,region,Республика Саха (Якутия),40343,11435,28908,64045.0,19224.0,24018.0,6106.0,14697.0
2018-01-10,region,Приморский край,89085,42948,46137,232710.0,80595.0,83925.0,20662.0,47528.0
2018-01-10,region,Хабаровский край,53532,28223,25309,150916.0,50803.0,60876.0,15756.0,23481.0
2018-01-10,region,Амурская область,27379,10351,17028,75155.0,19293.0,29346.0,6001.0,20515.0
2018-01-10,region,Камчатский край,15440,5825,9615,34827.0,10399.0,12885.0,3526.0,8017.0
2018-01-10,region,Магаданская область,7298,2433,4865,19057.0,5310.0,7480.0,3247.0,3020.0
2018-01-10,region,Сахалинская область,23688,9026,14662,71304.0,21029.0,26712.0,10096.0,13467.0
2018-01-10,region,Еврейская автономная область,4286,1290,2996,13056.0,3288.0,5142.0,318.0,4308.0
2018-01-10,region,Чукотский автономный округ,1380,375,1005,2927.0,962.0,1026.0,262.0,677.0
2018-08-10,RF,Российская Федерация,5922420,2634722,3287698,16053300.0,5919208.0,5846513.0,1791313.0,2496266.0
2018-08-10,FO,Центральный федеральный округ,1807714,925205,882509,5123918.0,2056774.0,1898837.0,594613.0,573694.0
2018-08-10,region,Белгородская область,64009,22222,41787,149551.0,47863.0,54566.0,18016.0,29106.0
2018-08-10,region,Брянская область,41796,12476,29320,102758.0,32798.0,42698.0,10039.0,17223.0
2018-08-10,region,Владимирская область,53434,18606,34828,160399.0,49265.0,59899.0,21087.0,30148.0
2018-08-10,region,Воронежская область,86969,34992,51977,254677.0,78401.0,98652.0,30716.0,46908.0
2018-08-10,region,Ивановская область,42819,20143,22676,132097.0,42727.0,52948.0,7666.0,28756.0
2018-08-10,region,Калужская область,43088,14299,28789,119527.0,35221.0,50540.0,14674.0,19092.0
2018-08-10,region,Костромская область,24001,9419,14582,90745.0,24078.0,33598.0,7285.0,25784.0
2018-08-10,region,Курская область,36346,11776,24570,95676.0,25441.0,34606.0,11037.0,24592.0
2018-08-10,region,Липецкая область,40237,13152,27085,99664.0,32559.0,38105.0,11962.0,17038.0
2018-08-10,region,Московская область,323143,128207,194936,842699.0,320868.0,309569.0,113954.0,98308.0
2018-08-10,region,Орловская область,26719,8895,17824,75429.0,20839.0,28611.0,10532.0,15447.0
2018-08-10,region,Рязанская область,42327,17366,24961,136709.0,41944.0,54803.0,14478.0,25484.0
2018-08-10,region,Смоленская область,38712,16794,21918,112556.0,33727.0,42697.0,14839.0,21293.0
2018-08-10,region,Тамбовская область,32043,10401,21642,82561.0,23907.0,30930.0,9927.0,17797.0
2018-08-10,region,Тверская область,47179,20132,27047,149739.0,49694.0,57258.0,16700.0,26087.0
2018-08-10,region,Тульская область,55259,21217,34042,145106.0,49165.0,54588.0,17339.0,24014.0
2018-08-10,region,Ярославская область,54000,27517,26483,162367.0,56779.0,61227.0,20097.0,24264.0
2018-08-10,region,г.Москва,755633,517591,238042,2211658.0,1091498.0,793542.0,244265.0,82353.0
2018-08-10,FO,Северо-Западный федеральный округ,684293,364512,319781,1980615.0,819719.0,738404.0,206303.0,216189.0
2018-08-10,region,Республика Карелия,26163,12440,13723,63203.0,24666.0,25876.0,4600.0,8061.0
2018-08-10,region,Республика Коми,29204,10707,18497,77583.0,23153.0,28724.0,7444.0,18262.0
2018-08-10,region,Архангельская область,38241,13537,24704,109098.0,29636.0,40855.0,10248.0,28359.0
2018-08-10,region,Вологодская область,53065,25585,27480,134271.0,42910.0,51098.0,13742.0,26521.0
2018-08-10,region,Калининградская область,57753,31402,26351,149824.0,66412.0,51320.0,8220.0,23872.0
2018-08-10,region,Ленинградская область,57056,17668,39388,157105.0,46780.0,58180.0,25340.0,26805.0
2018-08-10,region,Мурманская область,26132,10915,15217,58866.0,23355.0,21759.0,5203.0,8549.0
2018-08-10,region,Новгородская область,21558,7874,13684,59139.0,17621.0,24257.0,7774.0,9487.0
2018-08-10,region,Псковская область,22709,9728,12981,66441.0,22152.0,27351.0,7807.0,9131.0
2018-08-10,region,г.Санкт-Петербург,350998,224274,126724,1101701.0,522216.0,407810.0,115243.0,56432.0
2018-08-10,region,Ненецкий автономный округ,1414,382,1032,3384.0,818.0,1174.0,682.0,710.0
2018-08-10,FO,Южный федеральный округ,713998,202204,511794,1524573.0,502858.0,490274.0,153169.0,378272.0
2018-08-10,region,Республика Адыгея (Адыгея),17123,3667,13456,34494.0,9743.0,11886.0,5406.0,7459.0
2018-08-10,region,Республика Калмыкия,8998,1742,7256,13243.0,3899.0,4076.0,1591.0,3677.0
2018-08-10,region,Краснодарский край,284073,78288,205785,555595.0,182510.0,177103.0,61065.0,134917.0
2018-08-10,region,Астраханская область,31934,9448,22486,77269.0,23162.0,25876.0,5439.0,22792.0
2018-08-10,region,Волгоградская область,80501,26613,53888,200877.0,66767.0,70916.0,22607.0,40587.0
2018-08-10,region,Ростовская область,176211,52313,123898,425866.0,137041.0,142612.0,44581.0,101632.0
2018-08-10,region,Республика Крым,90729,22273,68456,169342.0,59544.0,44885.0,10209.0,54704.0
